,u,i,ts,label,idx
7374,63,1228,5709503.0,0.0,7375
7375,52,1118,5710355.0,0.0,7376
7376,52,1061,5710595.0,0.0,7377
7377,69,1563,5728402.0,0.0,7378
7378,69,1114,5728633.0,0.0,7379
7379,69,1167,5730069.0,0.0,7380
7380,69,1320,5730303.0,0.0,7381
7381,18,1516,5730557.0,0.0,7382
7382,18,1409,5731180.0,0.0,7383
7383,69,1350,5731252.0,0.0,7384
7384,18,1147,5731431.0,0.0,7385
7385,10,1133,5732876.0,0.0,7386
7386,8,1514,5732908.0,0.0,7387
7387,8,1514,5733160.0,0.0,7388
7388,8,1569,5733567.0,0.0,7389
7389,8,1321,5733924.0,0.0,7390
7390,8,1303,5734236.0,0.0,7391
7391,8,1061,5735123.0,0.0,7392
7392,8,1369,5736212.0,0.0,7393
7393,8,1332,5736764.0,0.0,7394
7394,56,1297,5738393.0,0.0,7395
7395,71,1109,5739364.0,0.0,7396
7396,10,1471,5741067.0,0.0,7397
7397,43,983,5745022.0,0.0,7398
7398,43,994,5745297.0,0.0,7399
7399,23,1310,5745903.0,0.0,7400
7400,18,1060,5747954.0,0.0,7401
7401,6,1059,5749746.0,0.0,7402
7402,39,1368,5753591.0,0.0,7403
7403,39,1414,5754159.0,0.0,7404
7404,39,1367,5755613.0,0.0,7405
7405,29,1145,5756747.0,0.0,7406
7406,13,981,5757733.0,0.0,7407
7407,13,1087,5757974.0,0.0,7408
7408,16,1408,5758107.0,0.0,7409
7409,13,1056,5758194.0,0.0,7410
7410,16,1309,5758335.0,0.0,7411
7411,13,1096,5758405.0,0.0,7412
7412,16,1284,5758598.0,0.0,7413
7413,13,1057,5758665.0,0.0,7414
7414,13,1254,5758906.0,0.0,7415
7415,13,1246,5759136.0,0.0,7416
7416,16,1117,5759297.0,0.0,7417
7417,5,1180,5759539.0,0.0,7418
7418,13,1270,5759676.0,0.0,7419
7419,6,1534,5759917.0,0.0,7420
7420,71,1332,5761761.0,0.0,7421
7421,71,1420,5763183.0,0.0,7422
7422,57,1439,5764693.0,0.0,7423
7423,68,1465,5765752.0,0.0,7424
7424,5,1321,5766616.0,0.0,7425
7425,5,1165,5766841.0,0.0,7426
7426,16,1031,5768646.0,0.0,7427
7427,16,1136,5768924.0,0.0,7428
7428,1,990,5769543.0,0.0,7429
7429,5,1298,5769989.0,0.0,7430
7430,21,1478,5770795.0,0.0,7431
7431,6,1534,5771360.0,0.0,7432
7432,68,1068,5772337.0,0.0,7433
7433,21,1570,5772575.0,0.0,7434
7434,21,1325,5772997.0,0.0,7435
7435,21,1482,5773191.0,0.0,7436
7436,43,1025,5773239.0,0.0,7437
7437,21,1498,5773352.0,0.0,7438
7438,17,1261,5773403.0,0.0,7439
7439,43,1119,5773731.0,0.0,7440
7440,43,1109,5774018.0,0.0,7441
7441,43,1124,5774312.0,0.0,7442
7442,43,1125,5774535.0,0.0,7443
7443,54,1213,5774694.0,0.0,7444
7444,15,1049,5774730.0,0.0,7445
7445,43,1126,5774736.0,0.0,7446
7446,43,1128,5775042.0,0.0,7447
7447,15,1266,5775202.0,0.0,7448
7448,43,1129,5775337.0,0.0,7449
7449,15,1218,5775483.0,0.0,7450
7450,5,1058,5775628.0,0.0,7451
7451,15,1265,5775727.0,0.0,7452
7452,59,1548,5775796.0,0.0,7453
7453,21,1388,5775926.0,0.0,7454
7454,21,1229,5776138.0,0.0,7455
7455,54,1208,5776260.0,0.0,7456
7456,21,1229,5776597.0,0.0,7457
7457,16,1106,5776908.0,0.0,7458
7458,17,1127,5776993.0,0.0,7459
7459,15,1136,5777175.0,0.0,7460
7460,54,1211,5777240.0,0.0,7461
7461,54,1045,5777421.0,0.0,7462
7462,63,1123,5777672.0,0.0,7463
7463,15,1188,5777698.0,0.0,7464
7464,41,1514,5777776.0,0.0,7465
7465,41,1005,5778190.0,0.0,7466
7466,41,1548,5778391.0,0.0,7467
7467,54,1210,5778532.0,0.0,7468
7468,54,1215,5779042.0,0.0,7469
7469,54,1202,5779313.0,0.0,7470
7470,3,1559,5779398.0,0.0,7471
7471,54,1216,5779623.0,0.0,7472
7472,4,1246,5779707.0,0.0,7473
7473,79,1054,5780405.0,0.0,7474
7474,4,1227,5780668.0,0.0,7475
7475,79,1272,5780961.0,0.0,7476
7476,2,1161,5781749.0,0.0,7477
7477,3,1559,5782182.0,0.0,7478
7478,79,1107,5782408.0,0.0,7479
7479,54,1127,5782436.0,0.0,7480
7480,63,1208,5782521.0,0.0,7481
7481,79,1332,5782659.0,0.0,7482
7482,43,1059,5782762.0,0.0,7483
7483,63,1213,5782857.0,0.0,7484
7484,63,1215,5783184.0,0.0,7485
7485,79,1157,5783317.0,0.0,7486
7486,63,1097,5783452.0,0.0,7487
7487,63,1212,5783736.0,0.0,7488
7488,63,1012,5784019.0,0.0,7489
7489,4,1258,5784029.0,0.0,7490
7490,63,1211,5784211.0,0.0,7491
7491,43,1059,5784255.0,0.0,7492
7492,4,1065,5784316.0,0.0,7493
7493,63,1210,5784387.0,0.0,7494
7494,63,1202,5784647.0,0.0,7495
7495,32,1456,5784740.0,0.0,7496
7496,63,1127,5784905.0,0.0,7497
7497,63,1042,5785151.0,0.0,7498
7498,63,1216,5785446.0,0.0,7499
7499,32,1473,5786014.0,0.0,7500
7500,63,1487,5786038.0,0.0,7501
7501,3,1228,5786230.0,0.0,7502
7502,3,1228,5786702.0,0.0,7503
7503,69,1350,5786900.0,0.0,7504
7504,3,1228,5787060.0,0.0,7505
7505,63,1379,5788143.0,0.0,7506
7506,63,1379,5789237.0,0.0,7507
7507,6,990,5791338.0,0.0,7508
7508,63,1379,5792661.0,0.0,7509
7509,6,1004,5794229.0,0.0,7510
7510,63,1379,5795240.0,0.0,7511
7511,63,1132,5795734.0,0.0,7512
7512,5,1037,5795948.0,0.0,7513
7513,63,1487,5797575.0,0.0,7514
7514,24,1291,5797592.0,0.0,7515
7515,6,1217,5798523.0,0.0,7516
7516,63,1428,5799063.0,0.0,7517
7517,79,1272,5805232.0,0.0,7518
7518,79,1272,5805552.0,0.0,7519
7519,7,1232,5806523.0,0.0,7520
7520,7,1281,5807153.0,0.0,7521
7521,7,1159,5807980.0,0.0,7522
7522,7,1209,5808485.0,0.0,7523
7523,7,992,5808777.0,0.0,7524
7524,7,1232,5809911.0,0.0,7525
7525,4,1503,5810110.0,0.0,7526
7526,39,1432,5810326.0,0.0,7527
7527,7,1001,5810463.0,0.0,7528
7528,4,1430,5811079.0,0.0,7529
7529,63,1107,5829076.0,0.0,7530
7530,63,1332,5829327.0,0.0,7531
7531,63,1157,5829811.0,0.0,7532
7532,63,1359,5830113.0,0.0,7533
7533,63,1138,5830400.0,0.0,7534
7534,63,1386,5830709.0,0.0,7535
7535,63,1387,5831001.0,0.0,7536
7536,23,1561,5833155.0,0.0,7537
7537,10,1488,5834274.0,0.0,7538
7538,69,1571,5835538.0,0.0,7539
7539,13,981,5836207.0,0.0,7540
7540,13,1087,5836427.0,0.0,7541
7541,10,1042,5836634.0,0.0,7542
7542,13,1096,5836647.0,0.0,7543
7543,13,1254,5836847.0,0.0,7544
7544,69,1321,5836975.0,0.0,7545
7545,5,1058,5837292.0,0.0,7546
7546,13,1246,5837418.0,0.0,7547
7547,5,1178,5837894.0,0.0,7548
7548,13,1270,5838059.0,0.0,7549
7549,79,1272,5838143.0,0.0,7550
7550,10,1027,5839466.0,0.0,7551
7551,13,981,5840510.0,0.0,7552
7552,8,1514,5842401.0,0.0,7553
7553,4,1215,5842972.0,0.0,7554
7554,10,1471,5844595.0,0.0,7555
7555,69,1120,5850109.0,0.0,7556
7556,69,1121,5850330.0,0.0,7557
7557,41,1124,5851001.0,0.0,7558
7558,69,1000,5851171.0,0.0,7559
7559,33,1056,5851223.0,0.0,7560
7560,5,1060,5853358.0,0.0,7561
7561,5,1048,5853849.0,0.0,7562
7562,16,1030,5855295.0,0.0,7563
7563,73,1334,5855518.0,0.0,7564
7564,73,995,5855979.0,0.0,7565
7565,73,1020,5856864.0,0.0,7566
7566,5,1278,5857064.0,0.0,7567
7567,4,1323,5857410.0,0.0,7568
7568,73,1334,5857831.0,0.0,7569
7569,2,1161,5858900.0,0.0,7570
7570,73,1334,5859541.0,0.0,7571
7571,5,1019,5859604.0,0.0,7572
7572,4,1205,5859999.0,0.0,7573
7573,39,1113,5860088.0,0.0,7574
7574,73,1334,5860556.0,0.0,7575
7575,4,1298,5861807.0,0.0,7576
7576,4,1100,5862249.0,0.0,7577
7577,17,1406,5863079.0,0.0,7578
7578,2,1502,5863232.0,0.0,7579
7579,24,1291,5863602.0,0.0,7580
7580,2,1345,5863734.0,0.0,7581
7581,2,1026,5863967.0,0.0,7582
7582,2,1016,5864203.0,0.0,7583
7583,5,1037,5864338.0,0.0,7584
7584,2,1020,5864622.0,0.0,7585
7585,8,1332,5864766.0,0.0,7586
7586,2,1019,5864808.0,0.0,7587
7587,2,994,5865043.0,0.0,7588
7588,2,1018,5865313.0,0.0,7589
7589,2,1021,5865549.0,0.0,7590
7590,2,1017,5866141.0,0.0,7591
7591,2,997,5866381.0,0.0,7592
7592,63,1107,5866397.0,0.0,7593
7593,2,1023,5866605.0,0.0,7594
7594,63,1332,5866648.0,0.0,7595
7595,2,996,5866856.0,0.0,7596
7596,63,1157,5867133.0,0.0,7597
7597,2,995,5867142.0,0.0,7598
7598,2,1024,5867389.0,0.0,7599
7599,63,1359,5867435.0,0.0,7600
7600,63,1345,5867589.0,0.0,7601
7601,63,1035,5867817.0,0.0,7602
7602,2,999,5868603.0,0.0,7603
7603,63,1123,5868633.0,0.0,7604
7604,63,1107,5869304.0,0.0,7605
7605,79,1272,5869562.0,0.0,7606
7606,63,1031,5869652.0,0.0,7607
7607,5,1016,5869666.0,0.0,7608
7608,73,1020,5869734.0,0.0,7609
7609,73,1104,5870031.0,0.0,7610
7610,54,1389,5870281.0,0.0,7611
7611,59,1545,5870327.0,0.0,7612
7612,23,1561,5871637.0,0.0,7613
7613,54,1399,5871820.0,0.0,7614
7614,23,1561,5872873.0,0.0,7615
7615,69,1374,5872996.0,0.0,7616
7616,69,1258,5873299.0,0.0,7617
7617,73,1094,5875588.0,0.0,7618
7618,21,1128,5876860.0,0.0,7619
7619,21,1025,5877173.0,0.0,7620
7620,21,1126,5877408.0,0.0,7621
7621,21,1129,5877634.0,0.0,7622
7622,21,1431,5878081.0,0.0,7623
7623,69,1551,5878133.0,0.0,7624
7624,24,1444,5879158.0,0.0,7625
7625,69,1350,5879969.0,0.0,7626
7626,24,1291,5885347.0,0.0,7627
7627,52,1118,5888303.0,0.0,7628
7628,6,1105,5891093.0,0.0,7629
7629,18,1409,5892139.0,0.0,7630
7630,18,1147,5892381.0,0.0,7631
7631,18,1409,5895620.0,0.0,7632
7632,18,1409,5899209.0,0.0,7633
7633,56,1038,5902764.0,0.0,7634
7634,18,1409,5902781.0,0.0,7635
7635,18,1409,5906314.0,0.0,7636
7636,79,1272,5907080.0,0.0,7637
7637,4,991,5908298.0,0.0,7638
7638,4,1115,5909152.0,0.0,7639
7639,4,1000,5909487.0,0.0,7640
7640,18,1409,5909807.0,0.0,7641
7641,8,1070,5911419.0,0.0,7642
7642,8,1514,5912034.0,0.0,7643
7643,18,1409,5913348.0,0.0,7644
7644,73,1104,5914790.0,0.0,7645
7645,8,1050,5916748.0,0.0,7646
7646,54,1150,5916846.0,0.0,7647
7647,41,1514,5919324.0,0.0,7648
7648,41,1548,5920934.0,0.0,7649
7649,41,1050,5921135.0,0.0,7650
7650,8,1514,5921727.0,0.0,7651
7651,18,1190,5921826.0,0.0,7652
7652,68,1524,5922681.0,0.0,7653
7653,8,1545,5922767.0,0.0,7654
7654,18,1060,5923808.0,0.0,7655
7655,5,1349,5924196.0,0.0,7656
7656,41,1325,5925193.0,0.0,7657
7657,69,1041,5926046.0,0.0,7658
7658,8,1511,5926152.0,0.0,7659
7659,22,1270,5926782.0,0.0,7660
7660,77,1259,5927317.0,0.0,7661
7661,22,1334,5927524.0,0.0,7662
7662,41,1087,5927737.0,0.0,7663
7663,22,1246,5927758.0,0.0,7664
7664,22,1096,5928822.0,0.0,7665
7665,8,1217,5929003.0,0.0,7666
7666,73,1399,5929288.0,0.0,7667
7667,79,1272,5930318.0,0.0,7668
7668,69,1280,5930401.0,0.0,7669
7669,41,1030,5930918.0,0.0,7670
7670,22,1055,5930935.0,0.0,7671
7671,41,1514,5931471.0,0.0,7672
7672,5,1036,5931679.0,0.0,7673
7673,22,1271,5931754.0,0.0,7674
7674,22,1050,5931962.0,0.0,7675
7675,27,1123,5932431.0,0.0,7676
7676,59,1545,5933550.0,0.0,7677
7677,22,1191,5935364.0,0.0,7678
7678,22,1239,5935839.0,0.0,7679
7679,63,1107,5938092.0,0.0,7680
7680,63,1332,5938343.0,0.0,7681
7681,63,1157,5938828.0,0.0,7682
7682,63,1359,5939130.0,0.0,7683
7683,63,1138,5939417.0,0.0,7684
7684,63,1386,5939727.0,0.0,7685
7685,63,1387,5940019.0,0.0,7686
7686,73,1399,5940255.0,0.0,7687
7687,63,1272,5940298.0,0.0,7688
7688,23,1278,5940449.0,0.0,7689
7689,22,1103,5940450.0,0.0,7690
7690,22,1057,5940779.0,0.0,7691
7691,8,1569,5941441.0,0.0,7692
7692,41,1472,5941971.0,0.0,7693
7693,72,1526,5941991.0,0.0,7694
7694,41,1472,5942072.0,0.0,7695
7695,52,1247,5942483.0,0.0,7696
7696,41,1005,5942917.0,0.0,7697
7697,41,1325,5943623.0,0.0,7698
7698,72,1444,5943660.0,0.0,7699
7699,52,1394,5943718.0,0.0,7700
7700,73,1039,5944177.0,0.0,7701
7701,41,1369,5944257.0,0.0,7702
7702,21,1110,5944511.0,0.0,7703
7703,41,1342,5944569.0,0.0,7704
7704,13,1496,5944953.0,0.0,7705
7705,22,1333,5945051.0,0.0,7706
7706,63,1399,5945148.0,0.0,7707
7707,13,1382,5945174.0,0.0,7708
7708,72,1293,5945436.0,0.0,7709
7709,63,1213,5945927.0,0.0,7710
7710,63,1215,5946255.0,0.0,7711
7711,22,1464,5946306.0,0.0,7712
7712,18,1058,5946508.0,0.0,7713
7713,63,1097,5946530.0,0.0,7714
7714,63,1212,5946813.0,0.0,7715
7715,63,1012,5947096.0,0.0,7716
7716,41,1124,5947212.0,0.0,7717
7717,63,1211,5947288.0,0.0,7718
7718,63,1210,5947465.0,0.0,7719
7719,63,1202,5947724.0,0.0,7720
7720,63,1127,5947983.0,0.0,7721
7721,63,1042,5948229.0,0.0,7722
7722,63,1216,5948524.0,0.0,7723
7723,52,991,5948668.0,0.0,7724
7724,79,1392,5948840.0,0.0,7725
7725,52,1118,5948889.0,0.0,7726
7726,23,1004,5949101.0,0.0,7727
7727,23,1235,5949274.0,0.0,7728
7728,79,1392,5949696.0,0.0,7729
7729,18,1193,5949944.0,0.0,7730
7730,41,1050,5950565.0,0.0,7731
7731,23,1004,5950670.0,0.0,7732
7732,52,1161,5950687.0,0.0,7733
7733,1,1168,5950929.0,0.0,7734
7734,41,1161,5951079.0,0.0,7735
7735,1,1260,5951155.0,0.0,7736
7736,1,1244,5951367.0,0.0,7737
7737,1,1262,5951599.0,0.0,7738
7738,41,1087,5951785.0,0.0,7739
7739,1,1263,5951999.0,0.0,7740
7740,52,1529,5952333.0,0.0,7741
7741,1,1264,5952366.0,0.0,7742
7742,52,1109,5953094.0,0.0,7743
7743,52,1009,5953355.0,0.0,7744
7744,41,1369,5953864.0,0.0,7745
7745,40,1196,5954034.0,0.0,7746
7746,40,1189,5954264.0,0.0,7747
7747,40,1194,5954504.0,0.0,7748
7748,40,1195,5954724.0,0.0,7749
7749,40,1191,5955194.0,0.0,7750
7750,6,1012,5955660.0,0.0,7751
7751,23,1144,5956327.0,0.0,7752
7752,8,1569,5957000.0,0.0,7753
7753,21,1301,5957931.0,0.0,7754
7754,18,1409,5958756.0,0.0,7755
7755,23,1310,5959956.0,0.0,7756
7756,18,1519,5959995.0,0.0,7757
7757,23,1561,5960117.0,0.0,7758
7758,5,1070,5960954.0,0.0,7759
7759,5,1120,5961650.0,0.0,7760
7760,23,1572,5962676.0,0.0,7761
7761,21,1378,5964179.0,0.0,7762
7762,23,1144,5964256.0,0.0,7763
7763,72,1523,5964542.0,0.0,7764
7764,69,1350,5964673.0,0.0,7765
7765,21,1505,5964879.0,0.0,7766
7766,5,1053,5967010.0,0.0,7767
7767,75,1164,5969298.0,0.0,7768
7768,72,1039,5970369.0,0.0,7769
7769,72,1225,5972530.0,0.0,7770
7770,72,1098,5972807.0,0.0,7771
7771,72,1152,5973125.0,0.0,7772
7772,53,1183,5973929.0,0.0,7773
7773,53,1505,5976588.0,0.0,7774
7774,63,1186,5977242.0,0.0,7775
7775,53,1288,5977788.0,0.0,7776
7776,63,1363,5977825.0,0.0,7777
7777,79,1392,5981519.0,0.0,7778
7778,79,1392,5982131.0,0.0,7779
7779,79,1392,5983005.0,0.0,7780
7780,79,1392,5984075.0,0.0,7781
7781,6,1317,5984663.0,0.0,7782
7782,79,1392,5985037.0,0.0,7783
7783,75,1207,5989979.0,0.0,7784
7784,79,1047,5990117.0,0.0,7785
7785,75,1480,5991356.0,0.0,7786
7786,75,1223,5992405.0,0.0,7787
7787,75,1221,5993081.0,0.0,7788
7788,75,1573,5993990.0,0.0,7789
7789,31,1268,5995662.0,0.0,7790
7790,75,1214,5995739.0,0.0,7791
7791,41,1548,6000901.0,0.0,7792
7792,41,1514,6001123.0,0.0,7793
7793,4,1067,6004321.0,0.0,7794
7794,63,1526,6011744.0,0.0,7795
7795,22,1091,6011959.0,0.0,7796
7796,22,1271,6012226.0,0.0,7797
7797,63,1444,6012525.0,0.0,7798
7798,20,990,6013670.0,0.0,7799
7799,20,1188,6013894.0,0.0,7800
7800,22,1091,6014711.0,0.0,7801
7801,22,1271,6014977.0,0.0,7802
7802,54,1413,6015249.0,0.0,7803
7803,41,1514,6015521.0,0.0,7804
7804,52,1161,6015659.0,0.0,7805
7805,52,1161,6015771.0,0.0,7806
7806,41,1548,6015904.0,0.0,7807
7807,63,1526,6016523.0,0.0,7808
7808,41,1325,6016699.0,0.0,7809
7809,69,1302,6016901.0,0.0,7810
7810,52,1161,6016928.0,0.0,7811
7811,41,1124,6017122.0,0.0,7812
7812,69,1151,6017214.0,0.0,7813
7813,52,1161,6018285.0,0.0,7814
7814,52,1161,6019450.0,0.0,7815
7815,71,1111,6019512.0,0.0,7816
7816,54,1298,6020492.0,0.0,7817
7817,52,1161,6020615.0,0.0,7818
7818,21,1323,6020772.0,0.0,7819
7819,79,1272,6021126.0,0.0,7820
7820,52,1161,6022534.0,0.0,7821
7821,52,1161,6023499.0,0.0,7822
7822,52,1161,6025237.0,0.0,7823
7823,33,1215,6025961.0,0.0,7824
7824,52,1161,6026402.0,0.0,7825
7825,18,1350,6026757.0,0.0,7826
7826,5,1488,6027031.0,0.0,7827
7827,52,1161,6027185.0,0.0,7828
7828,49,1008,6027780.0,0.0,7829
7829,52,1161,6028541.0,0.0,7830
7830,49,1410,6028992.0,0.0,7831
7831,52,1161,6029897.0,0.0,7832
7832,52,1161,6031423.0,0.0,7833
7833,52,1161,6032217.0,0.0,7834
7834,71,1420,6032737.0,0.0,7835
7835,73,1399,6033111.0,0.0,7836
7836,52,1161,6034126.0,0.0,7837
7837,52,1161,6035110.0,0.0,7838
7838,26,1294,6035548.0,0.0,7839
7839,52,1161,6037401.0,0.0,7840
7840,26,1294,6038373.0,0.0,7841
7841,52,1161,6038556.0,0.0,7842
7842,52,1161,6039351.0,0.0,7843
7843,5,1297,6039553.0,0.0,7844
7844,5,1392,6040491.0,0.0,7845
7845,52,1161,6040527.0,0.0,7846
7846,52,1161,6041872.0,0.0,7847
7847,8,1091,6041979.0,0.0,7848
7848,52,1161,6043227.0,0.0,7849
7849,52,1161,6044393.0,0.0,7850
7850,69,1258,6045439.0,0.0,7851
7851,73,1322,6046165.0,0.0,7852
7852,73,1324,6046481.0,0.0,7853
7853,52,1161,6046692.0,0.0,7854
7854,73,1095,6046779.0,0.0,7855
7855,73,1146,6047087.0,0.0,7856
7856,52,1161,6047464.0,0.0,7857
7857,18,1409,6048439.0,0.0,7858
7858,52,1161,6048449.0,0.0,7859
7859,5,1261,6048906.0,0.0,7860
7860,52,1161,6049804.0,0.0,7861
7861,52,1161,6051149.0,0.0,7862
7862,6,1193,6051160.0,0.0,7863
7863,2,1224,6051179.0,0.0,7864
7864,69,1551,6051197.0,0.0,7865
7865,3,1398,6051220.0,0.0,7866
7866,18,1519,6052914.0,0.0,7867
7867,69,1350,6054225.0,0.0,7868
7868,2,1224,6055646.0,0.0,7869
7869,6,1302,6057880.0,0.0,7870
7870,79,1272,6060984.0,0.0,7871
7871,2,1050,6061902.0,0.0,7872
7872,18,1409,6062294.0,0.0,7873
7873,18,1147,6062990.0,0.0,7874
7874,2,1050,6064289.0,0.0,7875
7875,18,1409,6066661.0,0.0,7876
7876,18,1147,6067707.0,0.0,7877
7877,5,1259,6070599.0,0.0,7878
7878,5,1082,6071310.0,0.0,7879
7879,26,1294,6074855.0,0.0,7880
7880,5,987,6077365.0,0.0,7881
7881,26,1294,6077546.0,0.0,7882
7882,18,1409,6077574.0,0.0,7883
7883,18,1147,6078610.0,0.0,7884
7884,18,1409,6082314.0,0.0,7885
7885,73,1322,6082529.0,0.0,7886
7886,73,1324,6082845.0,0.0,7887
7887,73,1095,6083142.0,0.0,7888
7888,18,1147,6083361.0,0.0,7889
7889,73,1146,6083451.0,0.0,7890
7890,20,1463,6086784.0,0.0,7891
7891,18,1409,6087074.0,0.0,7892
7892,18,1147,6088175.0,0.0,7893
7893,72,1313,6089686.0,0.0,7894
7894,49,1107,6089875.0,0.0,7895
7895,72,1370,6090356.0,0.0,7896
7896,49,1510,6091408.0,0.0,7897
7897,72,1365,6091777.0,0.0,7898
7898,72,1371,6092057.0,0.0,7899
7899,72,1075,6092547.0,0.0,7900
7900,20,1087,6096553.0,0.0,7901
7901,20,991,6097106.0,0.0,7902
7902,55,1500,6097615.0,0.0,7903
7903,12,1256,6098848.0,0.0,7904
7904,72,1075,6099508.0,0.0,7905
7905,72,1370,6099778.0,0.0,7906
7906,72,1313,6100608.0,0.0,7907
7907,23,1004,6102079.0,0.0,7908
7908,23,1278,6102580.0,0.0,7909
7909,2,1050,6102856.0,0.0,7910
7910,60,1286,6102882.0,0.0,7911
7911,2,1050,6103041.0,0.0,7912
7912,8,998,6103731.0,0.0,7913
7913,23,1144,6103744.0,0.0,7914
7914,5,1033,6104437.0,0.0,7915
7915,16,1542,6104678.0,0.0,7916
7916,16,1473,6105345.0,0.0,7917
7917,2,1345,6106474.0,0.0,7918
7918,2,994,6106734.0,0.0,7919
7919,4,1026,6106984.0,0.0,7920
7920,4,988,6107599.0,0.0,7921
7921,4,981,6107797.0,0.0,7922
7922,4,1087,6108025.0,0.0,7923
7923,80,1203,6108059.0,0.0,7924
7924,4,1056,6108250.0,0.0,7925
7925,80,1023,6108446.0,0.0,7926
7926,4,1203,6108485.0,0.0,7927
7927,80,1024,6108625.0,0.0,7928
7928,80,1026,6108808.0,0.0,7929
7929,80,1016,6109043.0,0.0,7930
7930,80,1023,6109379.0,0.0,7931
7931,80,1024,6109557.0,0.0,7932
7932,71,1032,6109685.0,0.0,7933
7933,80,1026,6109740.0,0.0,7934
7934,80,1016,6109975.0,0.0,7935
7935,8,1514,6110026.0,0.0,7936
7936,80,1017,6110223.0,0.0,7937
7937,4,1088,6110268.0,0.0,7938
7938,8,1531,6110295.0,0.0,7939
7939,71,1420,6110439.0,0.0,7940
7940,4,1193,6110527.0,0.0,7941
7941,80,1018,6110628.0,0.0,7942
7942,17,1166,6110657.0,0.0,7943
7943,75,1368,6111123.0,0.0,7944
7944,80,1309,6111758.0,0.0,7945
7945,17,1379,6111768.0,0.0,7946
7946,17,1376,6112371.0,0.0,7947
7947,5,1018,6112910.0,0.0,7948
7948,16,1139,6113070.0,0.0,7949
7949,73,1322,6113467.0,0.0,7950
7950,73,1324,6113783.0,0.0,7951
7951,73,1095,6114080.0,0.0,7952
7952,73,1146,6114389.0,0.0,7953
7953,8,988,6115227.0,0.0,7954
7954,12,1532,6115557.0,0.0,7955
7955,23,1116,6115891.0,0.0,7956
7956,80,1309,6116346.0,0.0,7957
7957,23,1156,6116744.0,0.0,7958
7958,80,1309,6116988.0,0.0,7959
7959,42,1059,6117089.0,0.0,7960
7960,23,1193,6117150.0,0.0,7961
7961,80,1309,6117327.0,0.0,7962
7962,23,1561,6119091.0,0.0,7963
7963,43,1247,6120114.0,0.0,7964
7964,43,991,6120536.0,0.0,7965
7965,23,1244,6120693.0,0.0,7966
7966,43,1061,6121000.0,0.0,7967
7967,32,1463,6121854.0,0.0,7968
7968,8,1514,6122168.0,0.0,7969
7969,12,1235,6122200.0,0.0,7970
7970,8,1531,6122386.0,0.0,7971
7971,12,1089,6122421.0,0.0,7972
7972,12,1310,6122642.0,0.0,7973
7973,12,1145,6122843.0,0.0,7974
7974,8,1548,6123809.0,0.0,7975
7975,8,1514,6124031.0,0.0,7976
7976,12,1453,6124191.0,0.0,7977
7977,63,1526,6124211.0,0.0,7978
7978,12,1301,6124352.0,0.0,7979
7979,12,1077,6124543.0,0.0,7980
7980,12,1491,6124844.0,0.0,7981
7981,43,1025,6124959.0,0.0,7982
7982,63,1444,6124993.0,0.0,7983
7983,64,1351,6125258.0,0.0,7984
7984,23,1293,6125377.0,0.0,7985
7985,43,1119,6125452.0,0.0,7986
7986,23,1063,6125752.0,0.0,7987
7987,43,1128,6126328.0,0.0,7988
7988,43,1129,6126630.0,0.0,7989
7989,43,1130,6126921.0,0.0,7990
7990,43,1431,6127233.0,0.0,7991
7991,16,1284,6127701.0,0.0,7992
7992,16,1307,6128124.0,0.0,7993
7993,69,1374,6128477.0,0.0,7994
7994,8,1249,6129305.0,0.0,7995
7995,73,1322,6129581.0,0.0,7996
7996,8,1217,6129759.0,0.0,7997
7997,52,1161,6129866.0,0.0,7998
7998,73,1324,6129897.0,0.0,7999
7999,73,1095,6130194.0,0.0,8000
8000,73,1146,6130503.0,0.0,8001
8001,5,1120,6130665.0,0.0,8002
8002,52,1161,6130847.0,0.0,8003
8003,69,1392,6132045.0,0.0,8004
8004,52,1161,6132193.0,0.0,8005
8005,69,1403,6133250.0,0.0,8006
8006,52,1161,6133535.0,0.0,8007
8007,69,1551,6134876.0,0.0,8008
8008,16,1030,6136556.0,0.0,8009
8009,63,1526,6137046.0,0.0,8010
8010,16,1472,6137387.0,0.0,8011
8011,16,1030,6140510.0,0.0,8012
8012,66,1536,6141111.0,0.0,8013
8013,5,1458,6141141.0,0.0,8014
8014,18,1519,6141172.0,0.0,8015
8015,16,1472,6141342.0,0.0,8016
8016,56,1380,6141684.0,0.0,8017
8017,56,1339,6142437.0,0.0,8018
8018,16,1030,6143496.0,0.0,8019
8019,69,1350,6143611.0,0.0,8020
8020,16,1472,6144328.0,0.0,8021
8021,63,1322,6144839.0,0.0,8022
8022,56,1315,6145075.0,0.0,8023
8023,63,1255,6145114.0,0.0,8024
8024,63,1324,6145379.0,0.0,8025
8025,56,1069,6145535.0,0.0,8026
8026,63,1095,6145684.0,0.0,8027
8027,56,1378,6146165.0,0.0,8028
8028,56,1432,6149776.0,0.0,8029
8029,56,1049,6150316.0,0.0,8030
8030,56,1221,6150596.0,0.0,8031
8031,56,1265,6154116.0,0.0,8032
8032,56,1122,6156086.0,0.0,8033
8033,56,1044,6156666.0,0.0,8034
8034,56,1031,6157236.0,0.0,8035
8035,27,1382,6158005.0,0.0,8036
8036,27,1362,6158197.0,0.0,8037
8037,56,1245,6158796.0,0.0,8038
8038,73,1322,6159280.0,0.0,8039
8039,4,1297,6159507.0,0.0,8040
8040,4,989,6159871.0,0.0,8041
