source,destination,timestamp,state_label,comma_separated_list_of_features
1,114,3307955.0,0,0.0,0.0
1,22,3308259.0,0,0.0,0.0
1,140,3308783.0,0,0.0,0.0
1,19,3309603.0,0,0.0,0.0
1,425,3309870.0,0,0.0,0.0
1,139,3311512.0,0,0.0,0.0
1,140,3311726.0,0,0.0,0.0
1,19,3312547.0,0,0.0,0.0
1,425,3312815.0,0,0.0,0.0
25,151,3313113.0,0,0.0,0.0
17,538,3315472.0,0,0.0,0.0
55,492,3323067.0,0,0.0,0.0
40,88,3325839.0,0,0.0,0.0
5,78,3326287.0,0,0.0,0.0
5,166,3327533.0,0,0.0,0.0
62,247,3328284.0,0,0.0,0.0
17,134,3328514.0,0,0.0,0.0
40,541,3329899.0,0,0.0,0.0
17,57,3330145.0,0,0.0,0.0
40,361,3330369.0,0,0.0,0.0
40,433,3331189.0,0,0.0,0.0
40,387,3331489.0,0,0.0,0.0
35,92,3334309.0,0,0.0,0.0
40,344,3335620.0,0,0.0,0.0
40,501,3335810.0,0,0.0,0.0
40,517,3335960.0,0,0.0,0.0
52,54,3336030.0,0,0.0,0.0
17,398,3338163.0,0,0.0,0.0
8,312,3339271.0,0,0.0,0.0
17,105,3339776.0,0,0.0,0.0
53,486,3340678.0,0,0.0,0.0
8,542,3340683.0,0,0.0,0.0
17,209,3341949.0,0,0.0,0.0
1,140,3342644.0,0,0.0,0.0
1,140,3343526.0,0,0.0,0.0
8,17,3344273.0,0,0.0,0.0
1,19,3344344.0,0,0.0,0.0
1,139,3344514.0,0,0.0,0.0
1,140,3344728.0,0,0.0,0.0
3,96,3345114.0,0,0.0,0.0
17,134,3345255.0,0,0.0,0.0
3,105,3345541.0,0,0.0,0.0
1,19,3345548.0,0,0.0,0.0
17,538,3345557.0,0,0.0,0.0
1,425,3345815.0,0,0.0,0.0
17,535,3346233.0,0,0.0,0.0
3,460,3347235.0,0,0.0,0.0
17,538,3347727.0,0,0.0,0.0
17,158,3347929.0,0,0.0,0.0
3,342,3348473.0,0,0.0,0.0
17,458,3348699.0,0,0.0,0.0
11,188,3348979.0,0,0.0,0.0
3,524,3349335.0,0,0.0,0.0
52,322,3349982.0,0,0.0,0.0
4,117,3351410.0,0,0.0,0.0
40,69,3351450.0,0,0.0,0.0
4,56,3352080.0,0,0.0,0.0
8,333,3353040.0,0,0.0,0.0
40,344,3353625.0,0,0.0,0.0
59,423,3354368.0,0,0.0,0.0
4,43,3356091.0,0,0.0,0.0
59,191,3356380.0,0,0.0,0.0
8,459,3357244.0,0,0.0,0.0
38,109,3358086.0,0,0.0,0.0
38,70,3358451.0,0,0.0,0.0
17,538,3358693.0,0,0.0,0.0
38,150,3358735.0,0,0.0,0.0
38,355,3358982.0,0,0.0,0.0
38,276,3359223.0,0,0.0,0.0
51,180,3359296.0,0,0.0,0.0
16,385,3359902.0,0,0.0,0.0
17,398,3361813.0,0,0.0,0.0
17,458,3362316.0,0,0.0,0.0
20,391,3363649.0,0,0.0,0.0
20,220,3364790.0,0,0.0,0.0
51,543,3364821.0,0,0.0,0.0
17,105,3366783.0,0,0.0,0.0
8,117,3367101.0,0,0.0,0.0
20,320,3367804.0,0,0.0,0.0
20,102,3368050.0,0,0.0,0.0
4,79,3369003.0,0,0.0,0.0
22,203,3371100.0,0,0.0,0.0
17,79,3374048.0,0,0.0,0.0
51,351,3375654.0,0,0.0,0.0
51,138,3376184.0,0,0.0,0.0
51,239,3377349.0,0,0.0,0.0
51,128,3377700.0,0,0.0,0.0
4,28,3378025.0,0,0.0,0.0
51,126,3378390.0,0,0.0,0.0
17,538,3378913.0,0,0.0,0.0
51,406,3379051.0,0,0.0,0.0
51,89,3381365.0,0,0.0,0.0
51,240,3382868.0,0,0.0,0.0
32,56,3387923.0,0,0.0,0.0
14,52,3387957.0,0,0.0,0.0
14,63,3388431.0,0,0.0,0.0
32,164,3389022.0,0,0.0,0.0
17,538,3391901.0,0,0.0,0.0
1,343,3393870.0,0,0.0,0.0
1,114,3394169.0,0,0.0,0.0
1,22,3394474.0,0,0.0,0.0
17,398,3394935.0,0,0.0,0.0
1,342,3395058.0,0,0.0,0.0
17,538,3395188.0,0,0.0,0.0
1,205,3395329.0,0,0.0,0.0
23,118,3397362.0,0,0.0,0.0
17,158,3397728.0,0,0.0,0.0
17,134,3398383.0,0,0.0,0.0
17,398,3402162.0,0,0.0,0.0
17,538,3402424.0,0,0.0,0.0
23,55,3402824.0,0,0.0,0.0
17,158,3404964.0,0,0.0,0.0
17,134,3405619.0,0,0.0,0.0
17,398,3409393.0,0,0.0,0.0
17,538,3409657.0,0,0.0,0.0
22,163,3411950.0,0,0.0,0.0
17,158,3412195.0,0,0.0,0.0
17,134,3412845.0,0,0.0,0.0
17,398,3416622.0,0,0.0,0.0
17,538,3416886.0,0,0.0,0.0
4,27,3416915.0,0,0.0,0.0
3,159,3417538.0,0,0.0,0.0
27,507,3417679.0,0,0.0,0.0
17,158,3419432.0,0,0.0,0.0
17,134,3420082.0,0,0.0,0.0
36,247,3420488.0,0,0.0,0.0
3,365,3420660.0,0,0.0,0.0
3,123,3421147.0,0,0.0,0.0
62,68,3421392.0,0,0.0,0.0
35,92,3421884.0,0,0.0,0.0
3,84,3421984.0,0,0.0,0.0
0,52,3422165.0,0,0.0,0.0
3,223,3422216.0,0,0.0,0.0
3,298,3422463.0,0,0.0,0.0
3,349,3422687.0,0,0.0,0.0
17,398,3423860.0,0,0.0,0.0
17,538,3424115.0,0,0.0,0.0
52,544,3424325.0,0,0.0,0.0
0,187,3424793.0,0,0.0,0.0
0,263,3425039.0,0,0.0,0.0
27,69,3425179.0,0,0.0,0.0
0,281,3425270.0,0,0.0,0.0
0,172,3425458.0,0,0.0,0.0
0,282,3425652.0,0,0.0,0.0
59,545,3425819.0,0,0.0,0.0
0,283,3426018.0,0,0.0,0.0
27,403,3426070.0,0,0.0,0.0
0,323,3426363.0,0,0.0,0.0
62,218,3426403.0,0,0.0,0.0
17,158,3426667.0,0,0.0,0.0
0,319,3426809.0,0,0.0,0.0
0,325,3427079.0,0,0.0,0.0
0,155,3427394.0,0,0.0,0.0
0,50,3427665.0,0,0.0,0.0
0,284,3427901.0,0,0.0,0.0
62,25,3428132.0,0,0.0,0.0
0,285,3428180.0,0,0.0,0.0
8,30,3430062.0,0,0.0,0.0
27,159,3430371.0,0,0.0,0.0
17,79,3430759.0,0,0.0,0.0
62,490,3431656.0,0,0.0,0.0
62,238,3431914.0,0,0.0,0.0
62,247,3432857.0,0,0.0,0.0
17,535,3433290.0,0,0.0,0.0
8,473,3433389.0,0,0.0,0.0
40,344,3433479.0,0,0.0,0.0
17,538,3434068.0,0,0.0,0.0
4,522,3434681.0,0,0.0,0.0
52,150,3434768.0,0,0.0,0.0
17,209,3434858.0,0,0.0,0.0
52,544,3435011.0,0,0.0,0.0
38,487,3437487.0,0,0.0,0.0
38,488,3438283.0,0,0.0,0.0
4,457,3438470.0,0,0.0,0.0
52,83,3438573.0,0,0.0,0.0
52,303,3439222.0,0,0.0,0.0
20,162,3439281.0,0,0.0,0.0
52,530,3439425.0,0,0.0,0.0
23,125,3439699.0,0,0.0,0.0
20,2,3439938.0,0,0.0,0.0
46,56,3440105.0,0,0.0,0.0
20,122,3440544.0,0,0.0,0.0
1,47,3441452.0,0,0.0,0.0
4,489,3441608.0,0,0.0,0.0
52,316,3441635.0,0,0.0,0.0
1,179,3441707.0,0,0.0,0.0
38,535,3441727.0,0,0.0,0.0
38,294,3441991.0,0,0.0,0.0
6,278,3442162.0,0,0.0,0.0
38,216,3442244.0,0,0.0,0.0
38,177,3442506.0,0,0.0,0.0
6,23,3442641.0,0,0.0,0.0
38,536,3442724.0,0,0.0,0.0
38,181,3443273.0,0,0.0,0.0
38,537,3443490.0,0,0.0,0.0
1,125,3443868.0,0,0.0,0.0
1,139,3444052.0,0,0.0,0.0
62,126,3444304.0,0,0.0,0.0
1,47,3444441.0,0,0.0,0.0
38,370,3444505.0,0,0.0,0.0
62,351,3444554.0,0,0.0,0.0
51,475,3444683.0,0,0.0,0.0
51,143,3444883.0,0,0.0,0.0
52,527,3445268.0,0,0.0,0.0
8,473,3445508.0,0,0.0,0.0
52,109,3445665.0,0,0.0,0.0
8,118,3445996.0,0,0.0,0.0
25,257,3446156.0,0,0.0,0.0
52,275,3446386.0,0,0.0,0.0
25,109,3446477.0,0,0.0,0.0
25,70,3446838.0,0,0.0,0.0
17,538,3447020.0,0,0.0,0.0
1,175,3447093.0,0,0.0,0.0
51,47,3447358.0,0,0.0,0.0
25,355,3447379.0,0,0.0,0.0
25,276,3447609.0,0,0.0,0.0
6,278,3447763.0,0,0.0,0.0
25,173,3447820.0,0,0.0,0.0
1,157,3448138.0,0,0.0,0.0
25,257,3448773.0,0,0.0,0.0
1,179,3448833.0,0,0.0,0.0
1,157,3449493.0,0,0.0,0.0
51,307,3450165.0,0,0.0,0.0
6,23,3450470.0,0,0.0,0.0
62,345,3451017.0,0,0.0,0.0
1,157,3451114.0,0,0.0,0.0
51,237,3451666.0,0,0.0,0.0
51,291,3451957.0,0,0.0,0.0
8,30,3452077.0,0,0.0,0.0
51,291,3452267.0,0,0.0,0.0
8,171,3452459.0,0,0.0,0.0
1,47,3454366.0,0,0.0,0.0
1,179,3454620.0,0,0.0,0.0
1,175,3455223.0,0,0.0,0.0
62,172,3455587.0,0,0.0,0.0
62,282,3455785.0,0,0.0,0.0
8,485,3456094.0,0,0.0,0.0
26,44,3456204.0,0,0.0,0.0
1,157,3456268.0,0,0.0,0.0
26,142,3456445.0,0,0.0,0.0
26,138,3456696.0,0,0.0,0.0
26,128,3456976.0,0,0.0,0.0
62,325,3457234.0,0,0.0,0.0
26,143,3457266.0,0,0.0,0.0
26,144,3457496.0,0,0.0,0.0
26,145,3457706.0,0,0.0,0.0
26,147,3458067.0,0,0.0,0.0
26,148,3458367.0,0,0.0,0.0
62,325,3458612.0,0,0.0,0.0
26,149,3458668.0,0,0.0,0.0
62,325,3458838.0,0,0.0,0.0
26,450,3458968.0,0,0.0,0.0
51,431,3459164.0,0,0.0,0.0
17,538,3460067.0,0,0.0,0.0
51,128,3460225.0,0,0.0,0.0
32,309,3460772.0,0,0.0,0.0
51,323,3460856.0,0,0.0,0.0
32,511,3461368.0,0,0.0,0.0
51,265,3462519.0,0,0.0,0.0
51,138,3463901.0,0,0.0,0.0
51,284,3464602.0,0,0.0,0.0
51,378,3467077.0,0,0.0,0.0
51,176,3467239.0,0,0.0,0.0
51,351,3467490.0,0,0.0,0.0
51,351,3467702.0,0,0.0,0.0
51,126,3467955.0,0,0.0,0.0
51,462,3468379.0,0,0.0,0.0
51,400,3468660.0,0,0.0,0.0
46,491,3468763.0,0,0.0,0.0
52,544,3468780.0,0,0.0,0.0
51,250,3470938.0,0,0.0,0.0
35,242,3472748.0,0,0.0,0.0
51,290,3472752.0,0,0.0,0.0
51,54,3474285.0,0,0.0,0.0
1,19,3476221.0,0,0.0,0.0
1,425,3476487.0,0,0.0,0.0
47,44,3485153.0,0,0.0,0.0
47,92,3485604.0,0,0.0,0.0
17,538,3487328.0,0,0.0,0.0
4,297,3491364.0,0,0.0,0.0
17,134,3500320.0,0,0.0,0.0
25,109,3500833.0,0,0.0,0.0
25,70,3501195.0,0,0.0,0.0
25,355,3501737.0,0,0.0,0.0
25,276,3501967.0,0,0.0,0.0
25,173,3502177.0,0,0.0,0.0
25,257,3503128.0,0,0.0,0.0
25,109,3503460.0,0,0.0,0.0
25,70,3503821.0,0,0.0,0.0
25,355,3504363.0,0,0.0,0.0
40,344,3508041.0,0,0.0,0.0
40,69,3508223.0,0,0.0,0.0
1,425,3511063.0,0,0.0,0.0
34,491,3511473.0,0,0.0,0.0
1,521,3511821.0,0,0.0,0.0
1,125,3514425.0,0,0.0,0.0
1,180,3514974.0,0,0.0,0.0
62,25,3515339.0,0,0.0,0.0
62,25,3515580.0,0,0.0,0.0
62,25,3515817.0,0,0.0,0.0
20,24,3516411.0,0,0.0,0.0
62,25,3516590.0,0,0.0,0.0
34,491,3516921.0,0,0.0,0.0
20,24,3517230.0,0,0.0,0.0
62,303,3517858.0,0,0.0,0.0
62,136,3518092.0,0,0.0,0.0
62,427,3518956.0,0,0.0,0.0
25,347,3519163.0,0,0.0,0.0
20,298,3519216.0,0,0.0,0.0
51,180,3519490.0,0,0.0,0.0
25,398,3519843.0,0,0.0,0.0
25,506,3520664.0,0,0.0,0.0
51,180,3520832.0,0,0.0,0.0
29,286,3522878.0,0,0.0,0.0
31,462,3524853.0,0,0.0,0.0
34,150,3527340.0,0,0.0,0.0
4,6,3527676.0,0,0.0,0.0
5,228,3528028.0,0,0.0,0.0
51,45,3529505.0,0,0.0,0.0
4,11,3530535.0,0,0.0,0.0
55,211,3531986.0,0,0.0,0.0
4,39,3532154.0,0,0.0,0.0
51,45,3532547.0,0,0.0,0.0
55,82,3532576.0,0,0.0,0.0
51,172,3532737.0,0,0.0,0.0
51,346,3533298.0,0,0.0,0.0
51,29,3533468.0,0,0.0,0.0
53,546,3533707.0,0,0.0,0.0
51,75,3534800.0,0,0.0,0.0
53,546,3536491.0,0,0.0,0.0
4,117,3536703.0,0,0.0,0.0
0,75,3537122.0,0,0.0,0.0
5,11,3537332.0,0,0.0,0.0
53,27,3537376.0,0,0.0,0.0
0,289,3537645.0,0,0.0,0.0
0,290,3537916.0,0,0.0,0.0
5,318,3537976.0,0,0.0,0.0
8,173,3538199.0,0,0.0,0.0
53,25,3538247.0,0,0.0,0.0
40,344,3538953.0,0,0.0,0.0
26,44,3539110.0,0,0.0,0.0
40,180,3539547.0,0,0.0,0.0
5,477,3539967.0,0,0.0,0.0
40,344,3540151.0,0,0.0,0.0
40,69,3540403.0,0,0.0,0.0
4,27,3540675.0,0,0.0,0.0
5,416,3540677.0,0,0.0,0.0
5,219,3541064.0,0,0.0,0.0
14,75,3541149.0,0,0.0,0.0
14,115,3541627.0,0,0.0,0.0
14,0,3541849.0,0,0.0,0.0
6,23,3542210.0,0,0.0,0.0
6,297,3542475.0,0,0.0,0.0
40,344,3543237.0,0,0.0,0.0
5,81,3543495.0,0,0.0,0.0
4,185,3543929.0,0,0.0,0.0
17,134,3544398.0,0,0.0,0.0
17,538,3545847.0,0,0.0,0.0
40,69,3548269.0,0,0.0,0.0
40,344,3550506.0,0,0.0,0.0
40,344,3551416.0,0,0.0,0.0
40,344,3552755.0,0,0.0,0.0
4,12,3552945.0,0,0.0,0.0
40,180,3553188.0,0,0.0,0.0
6,278,3553502.0,0,0.0,0.0
40,344,3554720.0,0,0.0,0.0
40,344,3560502.0,0,0.0,0.0
51,413,3562791.0,0,0.0,0.0
17,538,3566368.0,0,0.0,0.0
14,52,3566433.0,0,0.0,0.0
14,63,3566907.0,0,0.0,0.0
17,158,3568458.0,0,0.0,0.0
17,538,3570702.0,0,0.0,0.0
17,158,3572793.0,0,0.0,0.0
25,124,3578901.0,0,0.0,0.0
13,146,3579548.0,0,0.0,0.0
55,497,3581873.0,0,0.0,0.0
7,547,3585563.0,0,0.0,0.0
20,147,3585713.0,0,0.0,0.0
7,267,3585770.0,0,0.0,0.0
8,257,3587260.0,0,0.0,0.0
7,267,3587648.0,0,0.0,0.0
8,31,3587996.0,0,0.0,0.0
7,530,3589638.0,0,0.0,0.0
20,261,3590565.0,0,0.0,0.0
7,215,3592099.0,0,0.0,0.0
7,208,3592324.0,0,0.0,0.0
7,213,3592562.0,0,0.0,0.0
7,214,3592774.0,0,0.0,0.0
7,530,3595939.0,0,0.0,0.0
7,547,3596457.0,0,0.0,0.0
7,267,3596665.0,0,0.0,0.0
35,240,3598329.0,0,0.0,0.0
35,242,3598650.0,0,0.0,0.0
30,84,3603229.0,0,0.0,0.0
30,211,3603479.0,0,0.0,0.0
35,391,3603497.0,0,0.0,0.0
30,298,3603699.0,0,0.0,0.0
30,84,3603959.0,0,0.0,0.0
14,63,3605335.0,0,0.0,0.0
17,166,3605407.0,0,0.0,0.0
32,284,3605980.0,0,0.0,0.0
17,6,3607624.0,0,0.0,0.0
22,208,3608134.0,0,0.0,0.0
22,210,3608245.0,0,0.0,0.0
51,159,3609523.0,0,0.0,0.0
62,126,3609674.0,0,0.0,0.0
51,159,3609744.0,0,0.0,0.0
62,351,3609926.0,0,0.0,0.0
51,159,3609974.0,0,0.0,0.0
51,159,3610204.0,0,0.0,0.0
62,176,3610411.0,0,0.0,0.0
51,159,3610424.0,0,0.0,0.0
51,159,3610655.0,0,0.0,0.0
62,378,3610714.0,0,0.0,0.0
51,159,3610885.0,0,0.0,0.0
62,157,3611000.0,0,0.0,0.0
51,159,3611108.0,0,0.0,0.0
51,159,3611339.0,0,0.0,0.0
17,212,3614554.0,0,0.0,0.0
17,212,3614966.0,0,0.0,0.0
62,480,3616287.0,0,0.0,0.0
62,346,3616500.0,0,0.0,0.0
51,159,3616554.0,0,0.0,0.0
51,421,3616725.0,0,0.0,0.0
62,543,3616883.0,0,0.0,0.0
62,301,3617095.0,0,0.0,0.0
51,159,3617493.0,0,0.0,0.0
22,256,3617562.0,0,0.0,0.0
22,215,3617833.0,0,0.0,0.0
62,480,3617926.0,0,0.0,0.0
22,208,3618054.0,0,0.0,0.0
51,421,3618094.0,0,0.0,0.0
22,213,3618305.0,0,0.0,0.0
51,420,3618455.0,0,0.0,0.0
51,159,3618655.0,0,0.0,0.0
51,348,3618926.0,0,0.0,0.0
22,210,3619008.0,0,0.0,0.0
51,421,3619256.0,0,0.0,0.0
47,517,3619553.0,0,0.0,0.0
51,420,3619617.0,0,0.0,0.0
51,159,3619817.0,0,0.0,0.0
51,348,3620088.0,0,0.0,0.0
51,159,3620508.0,0,0.0,0.0
8,23,3621031.0,0,0.0,0.0
14,68,3621493.0,0,0.0,0.0
5,415,3621846.0,0,0.0,0.0
17,158,3621880.0,0,0.0,0.0
14,285,3621964.0,0,0.0,0.0
17,538,3622112.0,0,0.0,0.0
14,237,3622244.0,0,0.0,0.0
62,25,3622499.0,0,0.0,0.0
29,522,3622569.0,0,0.0,0.0
32,115,3623171.0,0,0.0,0.0
38,303,3623690.0,0,0.0,0.0
14,155,3623905.0,0,0.0,0.0
20,399,3624267.0,0,0.0,0.0
14,207,3624427.0,0,0.0,0.0
8,328,3624662.0,0,0.0,0.0
14,284,3624663.0,0,0.0,0.0
20,334,3624665.0,0,0.0,0.0
32,189,3624677.0,0,0.0,0.0
61,521,3627722.0,0,0.0,0.0
8,473,3628341.0,0,0.0,0.0
18,285,3629193.0,0,0.0,0.0
62,25,3630303.0,0,0.0,0.0
0,218,3631371.0,0,0.0,0.0
32,422,3631493.0,0,0.0,0.0
18,68,3631537.0,0,0.0,0.0
18,237,3631921.0,0,0.0,0.0
53,380,3632100.0,0,0.0,0.0
46,167,3632438.0,0,0.0,0.0
32,329,3632477.0,0,0.0,0.0
18,262,3632618.0,0,0.0,0.0
32,335,3632734.0,0,0.0,0.0
18,264,3633431.0,0,0.0,0.0
18,80,3633666.0,0,0.0,0.0
0,200,3634298.0,0,0.0,0.0
62,126,3635017.0,0,0.0,0.0
62,351,3635267.0,0,0.0,0.0
62,176,3635752.0,0,0.0,0.0
62,378,3636054.0,0,0.0,0.0
62,157,3636340.0,0,0.0,0.0
51,159,3644789.0,0,0.0,0.0
51,159,3645029.0,0,0.0,0.0
51,159,3645440.0,0,0.0,0.0
0,28,3645651.0,0,0.0,0.0
51,159,3645930.0,0,0.0,0.0
0,29,3646026.0,0,0.0,0.0
0,27,3646215.0,0,0.0,0.0
0,25,3646937.0,0,0.0,0.0
62,548,3646961.0,0,0.0,0.0
62,480,3647525.0,0,0.0,0.0
62,346,3647739.0,0,0.0,0.0
51,291,3648063.0,0,0.0,0.0
62,543,3648123.0,0,0.0,0.0
51,351,3648303.0,0,0.0,0.0
62,301,3648334.0,0,0.0,0.0
51,126,3648644.0,0,0.0,0.0
62,176,3648829.0,0,0.0,0.0
51,378,3648934.0,0,0.0,0.0
51,406,3649064.0,0,0.0,0.0
62,378,3649130.0,0,0.0,0.0
51,351,3649294.0,0,0.0,0.0
62,157,3649417.0,0,0.0,0.0
62,405,3649726.0,0,0.0,0.0
62,406,3650018.0,0,0.0,0.0
51,126,3650026.0,0,0.0,0.0
14,52,3659324.0,0,0.0,0.0
14,63,3659798.0,0,0.0,0.0
10,349,3663468.0,0,0.0,0.0
63,45,3669456.0,0,0.0,0.0
20,69,3670512.0,0,0.0,0.0
20,69,3670908.0,0,0.0,0.0
7,530,3672608.0,0,0.0,0.0
7,547,3673127.0,0,0.0,0.0
7,267,3673335.0,0,0.0,0.0
35,518,3674571.0,0,0.0,0.0
42,348,3675639.0,0,0.0,0.0
42,420,3675828.0,0,0.0,0.0
42,421,3675974.0,0,0.0,0.0
42,159,3676783.0,0,0.0,0.0
20,92,3679070.0,0,0.0,0.0
42,371,3681555.0,0,0.0,0.0
20,210,3682757.0,0,0.0,0.0
35,256,3686080.0,0,0.0,0.0
30,460,3687495.0,0,0.0,0.0
7,433,3687726.0,0,0.0,0.0
35,127,3688004.0,0,0.0,0.0
38,115,3691111.0,0,0.0,0.0
17,538,3691324.0,0,0.0,0.0
17,535,3692767.0,0,0.0,0.0
64,222,3693289.0,0,0.0,0.0
20,97,3694126.0,0,0.0,0.0
20,127,3694400.0,0,0.0,0.0
62,126,3694705.0,0,0.0,0.0
62,351,3694955.0,0,0.0,0.0
20,232,3695149.0,0,0.0,0.0
20,293,3695736.0,0,0.0,0.0
18,266,3695761.0,0,0.0,0.0
18,50,3696016.0,0,0.0,0.0
62,343,3696547.0,0,0.0,0.0
62,114,3696851.0,0,0.0,0.0
62,22,3697161.0,0,0.0,0.0
20,259,3697314.0,0,0.0,0.0
40,47,3700268.0,0,0.0,0.0
22,24,3700316.0,0,0.0,0.0
22,26,3700967.0,0,0.0,0.0
7,351,3702137.0,0,0.0,0.0
51,126,3702396.0,0,0.0,0.0
7,176,3702942.0,0,0.0,0.0
40,543,3702971.0,0,0.0,0.0
7,378,3703243.0,0,0.0,0.0
51,405,3703490.0,0,0.0,0.0
7,157,3703528.0,0,0.0,0.0
7,405,3703838.0,0,0.0,0.0
55,166,3704045.0,0,0.0,0.0
51,126,3704525.0,0,0.0,0.0
51,291,3704816.0,0,0.0,0.0
51,499,3705156.0,0,0.0,0.0
22,461,3705993.0,0,0.0,0.0
51,157,3706101.0,0,0.0,0.0
51,126,3706381.0,0,0.0,0.0
51,351,3706631.0,0,0.0,0.0
51,291,3707573.0,0,0.0,0.0
51,378,3707874.0,0,0.0,0.0
51,351,3707984.0,0,0.0,0.0
51,406,3708215.0,0,0.0,0.0
51,176,3708495.0,0,0.0,0.0
51,157,3708786.0,0,0.0,0.0
51,351,3709296.0,0,0.0,0.0
51,291,3709556.0,0,0.0,0.0
52,544,3709631.0,0,0.0,0.0
51,405,3709876.0,0,0.0,0.0
51,499,3710240.0,0,0.0,0.0
51,378,3710942.0,0,0.0,0.0
51,126,3711574.0,0,0.0,0.0
51,157,3711854.0,0,0.0,0.0
51,291,3712155.0,0,0.0,0.0
51,405,3712478.0,0,0.0,0.0
64,222,3712615.0,0,0.0,0.0
51,176,3712998.0,0,0.0,0.0
51,157,3713530.0,0,0.0,0.0
55,432,3713917.0,0,0.0,0.0
52,307,3715262.0,0,0.0,0.0
62,534,3717527.0,0,0.0,0.0
62,549,3717760.0,0,0.0,0.0
5,20,3718015.0,0,0.0,0.0
65,239,3718437.0,0,0.0,0.0
52,544,3719478.0,0,0.0,0.0
62,25,3721262.0,0,0.0,0.0
62,25,3721528.0,0,0.0,0.0
62,247,3722405.0,0,0.0,0.0
62,247,3722718.0,0,0.0,0.0
52,307,3723373.0,0,0.0,0.0
62,218,3725132.0,0,0.0,0.0
62,218,3725638.0,0,0.0,0.0
66,54,3727011.0,0,0.0,0.0
62,54,3728147.0,0,0.0,0.0
62,54,3728401.0,0,0.0,0.0
66,115,3728713.0,0,0.0,0.0
62,218,3729203.0,0,0.0,0.0
66,221,3729217.0,0,0.0,0.0
55,504,3729956.0,0,0.0,0.0
66,393,3731510.0,0,0.0,0.0
66,5,3733354.0,0,0.0,0.0
66,106,3734959.0,0,0.0,0.0
52,307,3737076.0,0,0.0,0.0
38,196,3737094.0,0,0.0,0.0
52,544,3737715.0,0,0.0,0.0
66,503,3737971.0,0,0.0,0.0
66,265,3738463.0,0,0.0,0.0
14,52,3743636.0,0,0.0,0.0
14,63,3744110.0,0,0.0,0.0
42,402,3749942.0,0,0.0,0.0
42,401,3750175.0,0,0.0,0.0
9,490,3751408.0,0,0.0,0.0
65,550,3753188.0,0,0.0,0.0
38,506,3755438.0,0,0.0,0.0
38,398,3757022.0,0,0.0,0.0
9,152,3757258.0,0,0.0,0.0
64,368,3757353.0,0,0.0,0.0
17,79,3758238.0,0,0.0,0.0
62,155,3758934.0,0,0.0,0.0
62,50,3759212.0,0,0.0,0.0
62,68,3759478.0,0,0.0,0.0
62,364,3760790.0,0,0.0,0.0
62,54,3761018.0,0,0.0,0.0
11,551,3762686.0,0,0.0,0.0
42,134,3765372.0,0,0.0,0.0
67,452,3765548.0,0,0.0,0.0
9,152,3765579.0,0,0.0,0.0
16,107,3767936.0,0,0.0,0.0
9,490,3771970.0,0,0.0,0.0
42,134,3772797.0,0,0.0,0.0
12,134,3773335.0,0,0.0,0.0
1,364,3774424.0,0,0.0,0.0
12,380,3774656.0,0,0.0,0.0
1,13,3774686.0,0,0.0,0.0
1,14,3774995.0,0,0.0,0.0
1,15,3775271.0,0,0.0,0.0
1,16,3775551.0,0,0.0,0.0
1,18,3775799.0,0,0.0,0.0
16,340,3775990.0,0,0.0,0.0
1,1,3776073.0,0,0.0,0.0
1,2,3776324.0,0,0.0,0.0
1,4,3776541.0,0,0.0,0.0
1,5,3776748.0,0,0.0,0.0
40,88,3776769.0,0,0.0,0.0
1,364,3778180.0,0,0.0,0.0
16,131,3778288.0,0,0.0,0.0
1,13,3778442.0,0,0.0,0.0
1,14,3778747.0,0,0.0,0.0
1,15,3779024.0,0,0.0,0.0
40,344,3780076.0,0,0.0,0.0
35,107,3780745.0,0,0.0,0.0
64,222,3781302.0,0,0.0,0.0
35,552,3781606.0,0,0.0,0.0
5,553,3781914.0,0,0.0,0.0
35,293,3782507.0,0,0.0,0.0
16,489,3784497.0,0,0.0,0.0
16,295,3786984.0,0,0.0,0.0
23,22,3787073.0,0,0.0,0.0
12,380,3787365.0,0,0.0,0.0
44,16,3788571.0,0,0.0,0.0
44,16,3788801.0,0,0.0,0.0
33,337,3790131.0,0,0.0,0.0
62,364,3791122.0,0,0.0,0.0
62,54,3791350.0,0,0.0,0.0
62,218,3791590.0,0,0.0,0.0
62,247,3791841.0,0,0.0,0.0
62,25,3792350.0,0,0.0,0.0
62,31,3792597.0,0,0.0,0.0
62,66,3793073.0,0,0.0,0.0
33,337,3793332.0,0,0.0,0.0
62,142,3793761.0,0,0.0,0.0
6,11,3793986.0,0,0.0,0.0
62,78,3794015.0,0,0.0,0.0
6,20,3794305.0,0,0.0,0.0
16,525,3794448.0,0,0.0,0.0
62,126,3794650.0,0,0.0,0.0
6,251,3794668.0,0,0.0,0.0
6,228,3795382.0,0,0.0,0.0
5,553,3795672.0,0,0.0,0.0
17,158,3795910.0,0,0.0,0.0
5,553,3796000.0,0,0.0,0.0
6,300,3796089.0,0,0.0,0.0
64,222,3796221.0,0,0.0,0.0
6,178,3796685.0,0,0.0,0.0
62,25,3796707.0,0,0.0,0.0
17,535,3797580.0,0,0.0,0.0
17,134,3798204.0,0,0.0,0.0
17,538,3799856.0,0,0.0,0.0
62,351,3800453.0,0,0.0,0.0
62,176,3800937.0,0,0.0,0.0
65,126,3800937.0,0,0.0,0.0
36,241,3801057.0,0,0.0,0.0
62,378,3801239.0,0,0.0,0.0
